Name,Address,Location,Price,Cuisine,Longitude,Latitude,PhoneNumber,Url,WebsiteUrl,Award,GreenStar,FacilitiesAndServices,Description
"dr Egge - das restaurant","Baselstrasse 1, Muttenz, 4132, Switzerland","Muttenz, Switzerland","€€€","Mediterranean Cuisine",7.6450588,47.5227595,+41614616611,https://guide.michelin.com/en/basel-landschaft/muttenz/restaurant/dr-egge-das-restaurant,https://www.egge-muttenz.ch/,"Selected Restaurants",0,"Interesting wine list,Terrace","Located in Muttenz's old town, this compact restaurant delights diners with its stylish and charming decor, warm hospitality and Italian-inspired cuisine. They propose a seasonal set menu made using regional produce wherever possible; the ""Piedmontese Autumn Menu"", featuring Alba white truffles, is also a popular choice. Astute wine recommendations come courtesy of the maître d'."
"Spices Kitchen & Terrace","Bürgenstock 17, Obbürgen, 6363, Switzerland","Obbürgen, Switzerland","€€€","Asian, Sushi",8.378948,46.99684,+41416126000,https://guide.michelin.com/en/nidwalden/obbrgen/restaurant/spices-kitchen-terrace,https://burgenstockresort.com/,"Selected Restaurants",0,"Air conditioning,Car park,Great view,Interesting wine list,Notable sake list,Terrace,Wheelchair access","The manifold dining options available at Bürgenstock Hotel & Alpine Spa include this modern restaurant, which is the perfect choice for fans of Asian cuisine. Premium ingredients go into the Japanese, Chinese, Thai and Indian dishes prepared in an open kitchen. Tip: ""Signature Peking duck"" (by pre-order only). From the idyllic location overlooking the lake, at over 800m above sea level, the views are sensational – and the terrace is wonderful! Should you prefer to focus your attention on the action in the kitchen, book a table by the kitchen pass."
Oliveiras,"Sagenriet 1, Lachen, 8853, Switzerland","Lachen, Switzerland","€€","Mediterranean Cuisine, Portuguese",8.8498668,47.1902063,+41554426949,https://guide.michelin.com/en/schwyz/lachen/restaurant/oliveiras,https://www.oliveiras.ch/,"Selected Restaurants",0,"Car park,Interesting wine list,Terrace","The Oliveira family ensures a warm welcome in a harmonious, intentionally informal setting in which guests feel instantly at ease. Service is attentive, and the Mediterranean cuisine is based on top-quality ingredients, with fresh seafood a particular highlight. Be sure not to miss the zabaione with port wine and vanilla ice cream – available by pre-order only. Alongside an extensive à la carte menu, there is also a selection of daily specials and seasonal dishes. The food is complemented by an outstanding range of wines from the owner's Portuguese homeland, including fine ports, also available by the glass. A small boutique offers all kinds of delicacies to take home or give as gifts, such as wine, olives or fleur de sel from the Algarve. The annual summer party, featuring a selection of tapas, is especially popular."
"Hide & Seek","via del Segnale 10, Ascona, 6612, Switzerland","Ascona, Switzerland","€€€","International, Mediterranean Cuisine",8.7899498,46.1502811,+41917858888,https://guide.michelin.com/en/ticino/ascona/restaurant/hide-seek183592,https://giardinohotels.ch/ascona/restaurants/restaurant-hide-seek-ascona/,"Selected Restaurants",0,"Air conditioning,Car park,Interesting wine list,Terrace,Wheelchair access","Ayurvedic philosophy inspires a special section of the menu, where Mediterranean cooking styles and ingredients merge with chef Francesco Leone’s colorful and joyful vision. His cuisine, not without international influences, finds its ideal setting in this refined restaurant inside the “Giardino” hotel. In the warmer months, dining on the magnificent terrace overlooking the garden with its pond and floating flowers is unmissable: a corner of priceless tranquility and beauty."
Gui,"776 Eighth Ave., New York, NY, 10036, USA","New York, NY, USA",$$$$,"Steakhouse, Korean Contemporary",-73.9871441,40.7606176,+16463295929,https://guide.michelin.com/en/new-york-state/new-york/restaurant/gui-1207502,https://www.guinyc.com/,"Selected Restaurants",0,"Air conditioning,Interesting wine list","Dining in the heart of Times Square isn't always a good bet, but Gui Steakhouse changes the narrative. A natural choice for pre- or post-theater dining, it's also worth a trip without show tickets to experience their traditional steakhouse classics with Korean influences in a sleek setting. The menu includes raw bar items (Alaskan king crab leg) before shifting the focus to steaks with Japanese wagyu and USDA Prime meat. With a beautiful sear and deep grill marks, the aged steaks are finished simply with a sprinkling of Maldon salt. While steaks are indeed the raison d'être, the menu also features traditional American dishes like flounder and grilled chicken alongside Asian-inspired plates like dan dan noodles and wagyu fried rice."
Lei,"15-17 Doyers St., New York, NY, 10013, USA","New York, NY, USA",$$,"Chinese, Contemporary",-73.998243,40.714588,"",https://guide.michelin.com/en/new-york-state/new-york/restaurant/lei,https://www.leiwine.nyc/,"Selected Restaurants",0,"Air conditioning,Interesting wine list,Terrace","In the beating heart of Chinatown on Doyers Street, Annie Shi’s little wine bar is a gift to the city. Rare wines are everywhere. They line the edges of the room, and they fill countless boxes stacked to the ceiling. People are everywhere, too, sitting elbow to elbow and even spilling out onto tables in the alley. This talented team doesn’t waste a single square inch of space – and that includes the kitchen, which turns out smart, thoughtful modern Chinese dishes. Chilled celtuce with shallots and red wine vinegar is an essential starter. Other hits include fried whiting with seaweed, scallops with lily buds and ginger, and hand-rolled noodles with braised lamb."
Muku,"412 Greenwich St., New York, NY, 10013, USA","New York, NY, USA",$$$$,Japanese,-74.0099945,40.72184,+12125423896,https://guide.michelin.com/en/new-york-state/new-york/restaurant/muku,https://www.restaurantmuku.nyc/,"1 Star",0,"Air conditioning,Counter dining,Interesting wine list,Notable sake list","This intimate counter is a tight squeeze, but that’s hardly a deterrent for the guests who come for Chef Manabu Asanuma’s inspired kaiseki. From raw and grilled to simmered, steamed and fried, the menu is rooted heavily in the seasons, pulling ingredients from surrounding areas as well as prized seafood and meat from Japan. Soba noodles made with buckwheat from the chef's hometown are constant fixtures that read personal and sincere. Dessert is playful, most recently featuring strawberries, sake lees ice cream and strawberry foam. Sharply dressed servers standing nearby keep close watch over the evening’s proceedings, ever ready to assist. Do not miss the superb, well-stocked sake program that will delight even the most devoted collectors."
"Sal Tang's","521 Hicks St., Brooklyn, NY, 11231, USA","Brooklyn, NY, USA",$$,"Chinese Contemporary",-74.0005169,40.6853105,+17189866976,https://guide.michelin.com/en/new-york-state/brooklyn/restaurant/sal-tang-s,https://www.saltangs.com/,"Bib Gourmand",0,"Air conditioning,Credit cards not accepted,Interesting wine list","It's classic Cantonese American with a modern twist at Sal Tang's, where everything from the dining room to the kitchen's dishes feels nostalgic, albeit with a refined, modern twist. Red lanterns are suspended from the ceiling, paper mâché dragons and cherry blossom wallpaper line the walls, and dark wood anchors this space that's just right for a weeknight meal. Meanwhile, the kitchen delivers nostalgic favorites and updated takes on beloved Chinese American dishes. Don't even think about skipping the egg roll, with its crispy shell and overstuffed filling. Another can't miss? Wonton soup, with its light, savory broth bobbing with pork wontons. Beef and broccoli is yet another classic dish before two refreshing scoops of bright and bold blood orange sorbet."
Cenadou,"721 Titicus Rd., North Salem, NY, 10560, USA","North Salem, NY, USA",$$$$,French,-73.5628425,41.3368828,+19144851519,https://guide.michelin.com/en/new-york-state/north-salem/restaurant/cenadou,https://labastidebyac.com/,"Selected Restaurants",0,"Car park,Interesting wine list","Named after the Provençal word for “dining room,” Cenadou is warm and welcoming with crisp white walls, dark wood tables and royal blue chairs. Large windows line the room, framing views of the lush greenery just outside. In fact, this North Salem address is home to two enticing spots, with sibling La Bastide located one level down. Expect French bistro classics with a modern, Provence-inspired update, as in poached vegetables with a warm aioli emulsion or rack of lamb over a smoked eggplant purée with olive tapenade, lamb jus and herb oil. Even dessert offers a twist on tradition with baba au rhum given a tableside pour of rum as well as a dollop of Earl Grey whipped cream."
"Rose Marie","524 Lorimer St., Brooklyn, NY, 11211, USA","Brooklyn, NY, USA",$$,"American Contemporary",-73.9489637,40.7125164,+13472234594,https://guide.michelin.com/en/new-york-state/brooklyn/restaurant/rose-marie,https://www.rosemarienyc.com/,"Selected Restaurants",0,"Air conditioning,Interesting wine list","Rose Marie is the free-spirited little sister to Yellow Rose, the beloved Tex Mex spot in the East Village from Chef Dave Rizo and Krystiana Rizo. This Williamsburg offshoot has a more freeform groove, along with a rustic charm. Meanwhile, the menu leans contemporary American with a few Southern flourishes. It's the kind of place you'll want to drop in for a cocktail and a snack, or stay for a satisfying dinner, choosing from items such as sprouting cauliflower salad, saltine-crusted fish with Carolina Gold rice, steak tartare. A patty melt with griddled onions, Vermont cheddar, bacon and pickled green tomato and an order of crispy potatoes with mayo might just be the perfect order."
"Vincenzo Degasperi","Largo Municipio 29, Neumarkt, 39044, Italy","Neumarkt, Italy","€€","Mediterranean Cuisine, Contemporary",11.2728299,46.3129916,+390471820323,https://guide.michelin.com/en/trentino-alto-adige/egna/restaurant/vincenzo-degasperi,http://www.vincenzo-degasperi.it,"Selected Restaurants",0,"Air conditioning,Interesting wine list,Terrace,Wheelchair access","Situated in the busy heart of the town, the Zur Post hotel offers its guests a warm, homely welcome, discreet charm and Alpine elegance, while its contemporary-style wine-bar boasts a relaxed and friendly atmosphere. Here, Vincenzo Degasperi, the soul of the restaurant, oversees his guests’ experience with elegant professionalism and genuine hospitality, serving delicious Italian cuisine prepared from the best fresh ingredients. The superb wines are showcased on a skilfully chosen wine list, from which intriguing pairings are also available by the glass."
LeBolle,"Corso Umberto I 21, Stresa, 28838, Italy","Stresa, Italy","€€€€","Italian Contemporary, Modern Cuisine",8.5385581,45.8847477,+390323086753,https://guide.michelin.com/en/piemonte/stresa/restaurant/lebolle,https://www.boutiquehotelstresa.com/,"Selected Restaurants",0,"Air conditioning,Car park,Garden or park,Interesting wine list,Terrace,Wheelchair access","The “bubbles” promised in the name are five romantic private pods set in greenery, but you’ll also find beautiful comfort in the garden-side outdoor area and the more contemporary indoor dining room. After all, you’re inside the luxurious Boutique Hotel Stresa, and the same high standards are fully carried through. The kitchen took off with the arrival, in early 2025, of chef Salvatore Pacifico, who offers several tasting menus and an à la carte selection of modern dishes that at times reference the lake, the surrounding mountains, Campania, and also his native Puglia (especially apparent in the house-made breads). Expect balanced flavors and intentional lightness, along with harmonious presentations."
